"cluster","month","tod","dotw","ave_occupancy","dotw_string"
"5",8,"Midday",7,0.384966197823341,"Saturday"
"5",8,"Morning",2,0.407259476634477,"Monday"
"5",8,"Morning",3,0.373803873044944,"Tuesday"
"5",8,"Morning",4,0.360566675388104,"Wednesday"
"5",8,"Morning",5,0.409123654123654,"Thursday"
"5",8,"Morning",6,0.4069802710517,"Friday"
"5",8,"Morning",7,0.199681070252499,"Saturday"
"5",9,"Afternoon",2,0.306738424274139,"Monday"
"5",9,"Afternoon",3,0.380588579327419,"Tuesday"
"5",9,"Afternoon",4,0.397437408821337,"Wednesday"
"5",9,"Afternoon",5,0.40083892298178,"Thursday"
"5",9,"Afternoon",6,0.443356509561867,"Friday"
"5",9,"Afternoon",7,0.357703207011243,"Saturday"
"5",9,"Midday",2,0.431504635576064,"Monday"
"5",9,"Midday",3,0.508674262245691,"Tuesday"
"5",9,"Midday",4,0.546907839184625,"Wednesday"
"5",9,"Midday",5,0.553194868953798,"Thursday"
"5",9,"Midday",6,0.563518497045283,"Friday"
"5",9,"Midday",7,0.473399224783153,"Saturday"
"5",9,"Morning",2,0.289474056366914,"Monday"
"5",9,"Morning",3,0.412339129124843,"Tuesday"
"5",9,"Morning",4,0.376569888444888,"Wednesday"
"5",9,"Morning",5,0.387976292887007,"Thursday"
"5",9,"Morning",6,0.409926279078065,"Friday"
"5",9,"Morning",7,0.240022948281877,"Saturday"
"5",10,"Afternoon",2,0.398765051912373,"Monday"
"5",10,"Afternoon",3,0.38698547979798,"Tuesday"
"5",10,"Afternoon",4,0.429809082782297,"Wednesday"
"5",10,"Afternoon",5,0.455407600336172,"Thursday"
"5",10,"Afternoon",6,0.497254070334427,"Friday"
"5",10,"Afternoon",7,0.388938567632764,"Saturday"
"5",10,"Midday",2,0.527274729239015,"Monday"
"5",10,"Midday",3,0.531123749266606,"Tuesday"
"5",10,"Midday",4,0.548524626167483,"Wednesday"
"5",10,"Midday",5,0.57655907584479,"Thursday"
"5",10,"Midday",6,0.617553250321107,"Friday"
"5",10,"Midday",7,0.448495286129215,"Saturday"
"5",10,"Morning",2,0.345605963150606,"Monday"
"5",10,"Morning",3,0.391775006739292,"Tuesday"
"5",10,"Morning",4,0.374806466020752,"Wednesday"
"5",10,"Morning",5,0.373936905686906,"Thursday"
"5",10,"Morning",6,0.407338402338402,"Friday"
"5",10,"Morning",7,0.225955491267991,"Saturday"
"5",11,"Afternoon",2,0.329901171497154,"Monday"
"5",11,"Afternoon",3,0.456928194573284,"Tuesday"
"5",11,"Afternoon",4,0.475387967687075,"Wednesday"
"5",11,"Afternoon",5,0.319660070831946,"Thursday"
"5",11,"Afternoon",6,0.477642533062176,"Friday"
"5",11,"Afternoon",7,0.368739841507699,"Saturday"
"5",11,"Midday",2,0.46444823529645,"Monday"
"5",11,"Midday",3,0.659873382239454,"Tuesday"
"5",11,"Midday",4,0.634090928912357,"Wednesday"
"5",11,"Midday",5,0.433341256957328,"Thursday"
"5",11,"Midday",6,0.617909570588142,"Friday"
"5",11,"Midday",7,0.37065799015799,"Saturday"
"5",11,"Morning",2,0.334426780230352,"Monday"
"5",11,"Morning",3,0.477773607014678,"Tuesday"
"5",11,"Morning",4,0.410301533783677,"Wednesday"
"5",11,"Morning",5,0.302143506295292,"Thursday"
"5",11,"Morning",6,0.404180957930958,"Friday"
"5",11,"Morning",7,0.192121264978408,"Saturday"
"5",12,"Afternoon",2,0.468984667118596,"Monday"
"5",12,"Afternoon",3,0.37156916000666,"Tuesday"
"5",12,"Afternoon",4,0.359948221421436,"Wednesday"
"5",12,"Afternoon",5,0.48191656557728,"Thursday"
"5",12,"Afternoon",6,0.521123754717505,"Friday"
"5",12,"Afternoon",7,0.433754659279213,"Saturday"
"5",12,"Midday",2,0.619714991357848,"Monday"
"5",12,"Midday",3,0.5057122573194,"Tuesday"
"5",12,"Midday",4,0.45019739850097,"Wednesday"
"5",12,"Midday",5,0.585671435046435,"Thursday"
"5",12,"Midday",6,0.634394403546189,"Friday"
"5",12,"Midday",7,0.427228949952164,"Saturday"
"5",12,"Morning",2,0.408690909619481,"Monday"
"5",12,"Morning",3,0.342993505172077,"Tuesday"
"5",12,"Morning",4,0.308151600383743,"Wednesday"
"5",12,"Morning",5,0.372866648893435,"Thursday"
"5",12,"Morning",6,0.416982058946345,"Friday"
"5",12,"Morning",7,0.222707266278695,"Saturday"
"6",1,"Afternoon",2,0.144763783225322,"Monday"
"6",1,"Afternoon",3,0.242017717859064,"Tuesday"
"6",1,"Afternoon",4,0.245463791016676,"Wednesday"
"6",1,"Afternoon",5,0.206547382238488,"Thursday"
"6",1,"Afternoon",6,0.288406445317503,"Friday"
"6",1,"Afternoon",7,0.283898576717086,"Saturday"
"6",1,"Midday",2,0.148822865169019,"Monday"
"6",1,"Midday",3,0.264399871851795,"Tuesday"
"6",1,"Midday",4,0.253522198954891,"Wednesday"
"6",1,"Midday",5,0.265600196189138,"Thursday"
"6",1,"Midday",6,0.29304910056112,"Friday"
"6",1,"Midday",7,0.385085249508326,"Saturday"
"6",1,"Morning",2,0.078094394921318,"Monday"
"6",1,"Morning",3,0.13524294437756,"Tuesday"
"6",1,"Morning",4,0.110868689714844,"Wednesday"
"6",1,"Morning",5,0.134786976734092,"Thursday"
"6",1,"Morning",6,0.143096884863712,"Friday"
"6",1,"Morning",7,0.162229819681743,"Saturday"
"6",2,"Afternoon",2,0.299717923636193,"Monday"
"6",2,"Afternoon",3,0.287188704391228,"Tuesday"
"6",2,"Afternoon",4,0.265720160581939,"Wednesday"
"6",2,"Afternoon",5,0.284628315061007,"Thursday"
"6",2,"Afternoon",6,0.328522445770042,"Friday"
"6",2,"Afternoon",7,0.316885575028604,"Saturday"
"6",2,"Midday",2,0.306656844757806,"Monday"
"6",2,"Midday",3,0.295051069390012,"Tuesday"
"6",2,"Midday",4,0.299993091399341,"Wednesday"
"6",2,"Midday",5,0.293936562013485,"Thursday"
"6",2,"Midday",6,0.356573719193911,"Friday"
"6",2,"Midday",7,0.460163369838851,"Saturday"
"6",2,"Morning",2,0.136686386085425,"Monday"
"6",2,"Morning",3,0.144341540315098,"Tuesday"
"6",2,"Morning",4,0.150066713468156,"Wednesday"
"6",2,"Morning",5,0.131358579098964,"Thursday"
"6",2,"Morning",6,0.174039620013178,"Friday"
"6",2,"Morning",7,0.191574626851069,"Saturday"
"6",3,"Afternoon",2,0.226788092383044,"Monday"
"6",3,"Afternoon",3,0.231866559255381,"Tuesday"
"6",3,"Afternoon",4,0.243467655141333,"Wednesday"
"6",3,"Afternoon",5,0.229509129358889,"Thursday"
"6",3,"Afternoon",6,0.289878264097014,"Friday"
"6",3,"Afternoon",7,0.326470807504461,"Saturday"
"6",3,"Midday",2,0.207800512788494,"Monday"
"6",3,"Midday",3,0.2254461194966,"Tuesday"
"6",3,"Midday",4,0.223144599346522,"Wednesday"
"6",3,"Midday",5,0.226959781226608,"Thursday"
"6",3,"Midday",6,0.310557670605748,"Friday"
"6",3,"Midday",7,0.424565130382438,"Saturday"
"6",3,"Morning",2,0.0921904128634898,"Monday"
"6",3,"Morning",3,0.102349706917015,"Tuesday"
"6",3,"Morning",4,0.0942577165533896,"Wednesday"
"6",3,"Morning",5,0.0963849941013402,"Thursday"
"6",3,"Morning",6,0.16831682384567,"Friday"
"6",3,"Morning",7,0.165754745610515,"Saturday"
"6",4,"Afternoon",2,0.245689740281086,"Monday"
"6",4,"Afternoon",3,0.260573022063407,"Tuesday"
"6",4,"Afternoon",4,0.274824297630788,"Wednesday"
"6",4,"Afternoon",5,0.277476226364448,"Thursday"
"6",4,"Afternoon",6,0.297239754436269,"Friday"
"6",4,"Afternoon",7,0.312250393169864,"Saturday"
"6",4,"Midday",2,0.244121535515766,"Monday"
"6",4,"Midday",3,0.285264978966902,"Tuesday"
"6",4,"Midday",4,0.311074342324342,"Wednesday"
"6",4,"Midday",5,0.291587476803823,"Thursday"
"6",4,"Midday",6,0.340530834461123,"Friday"
"6",4,"Midday",7,0.524107013890668,"Saturday"
"6",4,"Morning",2,0.122544585044585,"Monday"
"6",4,"Morning",3,0.127224837128683,"Tuesday"
"6",4,"Morning",4,0.117989026642873,"Wednesday"
"6",4,"Morning",5,0.136281204550435,"Thursday"
"6",4,"Morning",6,0.164076986492852,"Friday"
"6",4,"Morning",7,0.174084026728258,"Saturday"
"6",5,"Afternoon",2,0.166987603075343,"Monday"
"6",5,"Afternoon",3,0.223561846473505,"Tuesday"
"6",5,"Afternoon",4,0.242832986991641,"Wednesday"
"6",5,"Afternoon",5,0.256142371250544,"Thursday"
"6",5,"Afternoon",6,0.253631450013662,"Friday"
"6",5,"Afternoon",7,0.284948134797894,"Saturday"
"6",5,"Midday",2,0.193435895479165,"Monday"
"6",5,"Midday",3,0.237585729352556,"Tuesday"
"6",5,"Midday",4,0.248319988416142,"Wednesday"
"6",5,"Midday",5,0.279452322961938,"Thursday"
"6",5,"Midday",6,0.300696422523346,"Friday"
"6",5,"Midday",7,0.426474698289602,"Saturday"
"6",5,"Morning",2,0.111815692765212,"Monday"
"6",5,"Morning",3,0.124770893280509,"Tuesday"
"6",5,"Morning",4,0.125740322711477,"Wednesday"
"6",5,"Morning",5,0.125670282352975,"Thursday"
"6",5,"Morning",6,0.170575051728898,"Friday"
"6",5,"Morning",7,0.1804708690526,"Saturday"
"6",6,"Afternoon",2,0.23735676049378,"Monday"
"6",6,"Afternoon",3,0.226244635439347,"Tuesday"
"6",6,"Afternoon",4,0.167147684380256,"Wednesday"
"6",6,"Afternoon",5,0.235655030066088,"Thursday"
"6",6,"Afternoon",6,0.264226318553242,"Friday"
"6",6,"Afternoon",7,0.215118235130254,"Saturday"
"6",6,"Midday",2,0.243363476356265,"Monday"
"6",6,"Midday",3,0.261588894100913,"Tuesday"
"6",6,"Midday",4,0.196543267096152,"Wednesday"
"6",6,"Midday",5,0.259890937054399,"Thursday"
"6",6,"Midday",6,0.283849670628517,"Friday"
"6",6,"Midday",7,0.348066278450894,"Saturday"
"6",6,"Morning",2,0.133752107490088,"Monday"
"6",6,"Morning",3,0.147857611138861,"Tuesday"
"6",6,"Morning",4,0.117105270530751,"Wednesday"
"6",6,"Morning",5,0.139283875401664,"Thursday"
"6",6,"Morning",6,0.156440158844005,"Friday"
"6",6,"Morning",7,0.171498718517949,"Saturday"
"6",7,"Afternoon",2,0.230389147444436,"Monday"
"6",7,"Afternoon",3,0.213079810147118,"Tuesday"
"6",7,"Afternoon",4,0.240498295774738,"Wednesday"
"6",7,"Afternoon",5,0.182538051558484,"Thursday"
"6",7,"Afternoon",6,0.242514825252205,"Friday"
"6",7,"Afternoon",7,0.279633287385691,"Saturday"
"6",7,"Midday",2,0.248362890670583,"Monday"
"6",7,"Midday",3,0.230056688325919,"Tuesday"
"6",7,"Midday",4,0.264487693574232,"Wednesday"
"6",7,"Midday",5,0.177145172758154,"Thursday"
"6",7,"Midday",6,0.314124430590777,"Friday"
"6",7,"Midday",7,0.328915840213917,"Saturday"
"6",7,"Morning",2,0.1271529307587,"Monday"
"6",7,"Morning",3,0.125466189793113,"Tuesday"
"6",7,"Morning",4,0.133575521700522,"Wednesday"
"6",7,"Morning",5,0.0803429898982784,"Thursday"
"6",7,"Morning",6,0.146746738393373,"Friday"
"6",7,"Morning",7,0.160308939635863,"Saturday"
"6",8,"Afternoon",2,0.22508695731352,"Monday"
"6",8,"Afternoon",3,0.219120709685614,"Tuesday"
"6",8,"Afternoon",4,0.224678569961022,"Wednesday"
"6",8,"Afternoon",5,0.19853021310954,"Thursday"
"6",8,"Afternoon",6,0.227226783633034,"Friday"
"6",8,"Afternoon",7,0.280589461286577,"Saturday"
"6",8,"Midday",2,0.24620608647051,"Monday"
"6",8,"Midday",3,0.248034210714499,"Tuesday"
"6",8,"Midday",4,0.268832687522591,"Wednesday"
"6",8,"Midday",5,0.244138283369053,"Thursday"
"6",8,"Midday",6,0.27071180422142,"Friday"
"6",8,"Midday",7,0.398452286673441,"Saturday"
"6",8,"Morning",2,0.150883382554056,"Monday"
"6",8,"Morning",3,0.119719745621188,"Tuesday"
"6",8,"Morning",4,0.133611136014982,"Wednesday"
"6",8,"Morning",5,0.127568677760985,"Thursday"
"6",8,"Morning",6,0.154824715882408,"Friday"
"6",8,"Morning",7,0.192816642047411,"Saturday"
"6",9,"Afternoon",2,0.167422315931931,"Monday"
"6",9,"Afternoon",3,0.235387600847336,"Tuesday"
"6",9,"Afternoon",4,0.212514413671265,"Wednesday"
"6",9,"Afternoon",5,0.199487146467315,"Thursday"
"6",9,"Afternoon",6,0.27377579018204,"Friday"
"6",9,"Afternoon",7,0.274927174521525,"Saturday"
"6",9,"Midday",2,0.19634319740089,"Monday"
"6",9,"Midday",3,0.258002492077011,"Tuesday"
"6",9,"Midday",4,0.24855590901264,"Wednesday"
"6",9,"Midday",5,0.234768321066398,"Thursday"
"6",9,"Midday",6,0.318610384896443,"Friday"
"6",9,"Midday",7,0.426061838802223,"Saturday"
"6",9,"Morning",2,0.0990703118106964,"Monday"
"6",9,"Morning",3,0.140694564071968,"Tuesday"
"6",9,"Morning",4,0.132932260937069,"Wednesday"
"6",9,"Morning",5,0.13771752641945,"Thursday"
"6",9,"Morning",6,0.176613897587455,"Friday"
"6",9,"Morning",7,0.180972328508386,"Saturday"
"6",10,"Afternoon",2,0.221545318330174,"Monday"
"6",10,"Afternoon",3,0.231305371978449,"Tuesday"
"6",10,"Afternoon",4,0.240619863576594,"Wednesday"
"6",10,"Afternoon",5,0.239236816869028,"Thursday"
"6",10,"Afternoon",6,0.260096460697422,"Friday"
"6",10,"Afternoon",7,0.321911306842196,"Saturday"
"6",10,"Midday",2,0.245242962610751,"Monday"
"6",10,"Midday",3,0.275952224413763,"Tuesday"
"6",10,"Midday",4,0.26486395193126,"Wednesday"
"6",10,"Midday",5,0.275787595595288,"Thursday"
"6",10,"Midday",6,0.312158681329354,"Friday"
"6",10,"Midday",7,0.442009288343423,"Saturday"
"6",10,"Morning",2,0.142993891791969,"Monday"
"6",10,"Morning",3,0.128275588371742,"Tuesday"
"6",10,"Morning",4,0.132198864170018,"Wednesday"
"6",10,"Morning",5,0.141184380078611,"Thursday"
"6",10,"Morning",6,0.144134889327197,"Friday"
"6",10,"Morning",7,0.168372226064534,"Saturday"
"6",11,"Afternoon",2,0.192164462807492,"Monday"
"6",11,"Afternoon",3,0.298705434522742,"Tuesday"
"6",11,"Afternoon",4,0.283688972285727,"Wednesday"
"6",11,"Afternoon",5,0.199222890824453,"Thursday"
"6",11,"Afternoon",6,0.307393577309443,"Friday"
"6",11,"Afternoon",7,0.404401669377631,"Saturday"
"6",11,"Midday",2,0.228399505142294,"Monday"
"6",11,"Midday",3,0.341740620045908,"Tuesday"
"6",11,"Midday",4,0.354482438857439,"Wednesday"
"6",11,"Midday",5,0.261932082785448,"Thursday"
"6",11,"Midday",6,0.396003083455007,"Friday"
"6",11,"Midday",7,0.536766794459102,"Saturday"
"6",11,"Morning",2,0.118136913389317,"Monday"
"6",11,"Morning",3,0.147164489712567,"Tuesday"
"6",11,"Morning",4,0.178050762005089,"Wednesday"
"6",11,"Morning",5,0.115545747877479,"Thursday"
"6",11,"Morning",6,0.182762346271962,"Friday"
"6",11,"Morning",7,0.20672989937413,"Saturday"
"6",12,"Afternoon",2,0.39585943436905,"Monday"
"6",12,"Afternoon",3,0.279777275342179,"Tuesday"
"6",12,"Afternoon",4,0.242045659668857,"Wednesday"
"6",12,"Afternoon",5,0.326343711710298,"Thursday"
"6",12,"Afternoon",6,0.349902449647041,"Friday"
"6",12,"Afternoon",7,0.475646492263079,"Saturday"
"6",12,"Midday",2,0.450674800626724,"Monday"
"6",12,"Midday",3,0.387133059248444,"Tuesday"
"6",12,"Midday",4,0.280667162698413,"Wednesday"
"6",12,"Midday",5,0.369995951786817,"Thursday"
"6",12,"Midday",6,0.399728063069409,"Friday"
"6",12,"Midday",7,0.598590105140586,"Saturday"
"6",12,"Morning",2,0.168422238374161,"Monday"
"6",12,"Morning",3,0.18485970937894,"Tuesday"
"6",12,"Morning",4,0.112450528015432,"Wednesday"
"6",12,"Morning",5,0.168169506330564,"Thursday"
"6",12,"Morning",6,0.192036938310977,"Friday"
"6",12,"Morning",7,0.173607010866626,"Saturday"
"7",1,"Afternoon",2,0.166898561507936,"Monday"
"7",1,"Afternoon",3,0.257761904761905,"Tuesday"
"7",1,"Afternoon",4,0.26363566468254,"Wednesday"
"7",1,"Afternoon",5,0.219024057539683,"Thursday"
"7",1,"Afternoon",6,0.290368923611111,"Friday"
"7",1,"Afternoon",7,0.401573660714286,"Saturday"
"7",1,"Midday",2,0.19675,"Monday"
"7",1,"Midday",3,0.339998346560847,"Tuesday"
"7",1,"Midday",4,0.362241402116402,"Wednesday"
"7",1,"Midday",5,0.349602761243386,"Thursday"
"7",1,"Midday",6,0.357856729497354,"Friday"
"7",1,"Midday",7,0.372283812830688,"Saturday"
"7",1,"Morning",2,0.122826058201058,"Monday"
"7",1,"Morning",3,0.179926256613757,"Tuesday"
"7",1,"Morning",4,0.218286375661376,"Wednesday"
"7",1,"Morning",5,0.186461226851852,"Thursday"
"7",1,"Morning",6,0.234360532407407,"Friday"
"7",1,"Morning",7,0.158921130952381,"Saturday"
"7",2,"Afternoon",2,0.277995411706349,"Monday"
"7",2,"Afternoon",3,0.305256696428571,"Tuesday"
"7",2,"Afternoon",4,0.375930369543651,"Wednesday"
"7",2,"Afternoon",5,0.341459821428571,"Thursday"
"7",2,"Afternoon",6,0.353206535218254,"Friday"
"7",2,"Afternoon",7,0.561466083829365,"Saturday"
"7",2,"Midday",2,0.286243799603175,"Monday"
"7",2,"Midday",3,0.379434110449735,"Tuesday"
"7",2,"Midday",4,0.457600446428571,"Wednesday"
"7",2,"Midday",5,0.453981812169312,"Thursday"
"7",2,"Midday",6,0.457850115740741,"Friday"
"7",2,"Midday",7,0.491814236111111,"Saturday"
"7",2,"Morning",2,0.203941798941799,"Monday"
"7",2,"Morning",3,0.257871610449735,"Tuesday"
"7",2,"Morning",4,0.363165922619048,"Wednesday"
"7",2,"Morning",5,0.302047288359788,"Thursday"
"7",2,"Morning",6,0.289231150793651,"Friday"
"7",2,"Morning",7,0.206389715608466,"Saturday"
"7",3,"Afternoon",2,0.20653087797619,"Monday"
"7",3,"Afternoon",3,0.255496341765873,"Tuesday"
"7",3,"Afternoon",4,0.300265066964286,"Wednesday"
"7",3,"Afternoon",5,0.309347718253968,"Thursday"
"7",3,"Afternoon",6,0.40258630952381,"Friday"
"7",3,"Afternoon",7,0.478091765873016,"Saturday"
"7",3,"Midday",2,0.252516947751323,"Monday"
"7",3,"Midday",3,0.301876240079365,"Tuesday"
"7",3,"Midday",4,0.343654927248677,"Wednesday"
"7",3,"Midday",5,0.361828703703704,"Thursday"
"7",3,"Midday",6,0.429848544973545,"Friday"
"7",3,"Midday",7,0.412550264550264,"Saturday"
"7",3,"Morning",2,0.162929480820106,"Monday"
"7",3,"Morning",3,0.184179480820106,"Tuesday"
"7",3,"Morning",4,0.185909391534392,"Wednesday"
"7",3,"Morning",5,0.205395998677249,"Thursday"
"7",3,"Morning",6,0.252752314814815,"Friday"
"7",3,"Morning",7,0.255625,"Saturday"
"7",4,"Afternoon",2,0.232995287698413,"Monday"
"7",4,"Afternoon",3,0.316845982142857,"Tuesday"
"7",4,"Afternoon",4,0.354273003472222,"Wednesday"
"7",4,"Afternoon",5,0.356759982638889,"Thursday"
"7",4,"Afternoon",6,0.428101128472222,"Friday"
"7",4,"Afternoon",7,0.556419890873016,"Saturday"
"7",4,"Midday",2,0.280776455026455,"Monday"
"7",4,"Midday",3,0.337964285714286,"Tuesday"
"7",4,"Midday",4,0.417645916005291,"Wednesday"
"7",4,"Midday",5,0.443617724867725,"Thursday"
"7",4,"Midday",6,0.414710648148148,"Friday"
"7",4,"Midday",7,0.469423363095238,"Saturday"
"7",4,"Morning",2,0.183636243386243,"Monday"
"7",4,"Morning",3,0.206718584656085,"Tuesday"
"7",4,"Morning",4,0.246447999338624,"Wednesday"
"7",4,"Morning",5,0.243979001322751,"Thursday"
"7",4,"Morning",6,0.267233382936508,"Friday"
"7",4,"Morning",7,0.197328455687831,"Saturday"
"7",5,"Afternoon",2,0.186380208333333,"Monday"
"7",5,"Afternoon",3,0.320868675595238,"Tuesday"
"7",5,"Afternoon",4,0.356957837301587,"Wednesday"
"7",5,"Afternoon",5,0.376152777777778,"Thursday"
"7",5,"Afternoon",6,0.43466939484127,"Friday"
"7",5,"Afternoon",7,0.498147321428571,"Saturday"
"7",5,"Midday",2,0.204410962301587,"Monday"
"7",5,"Midday",3,0.342657076719577,"Tuesday"
"7",5,"Midday",4,0.445271825396825,"Wednesday"
"7",5,"Midday",5,0.397200727513227,"Thursday"
"7",5,"Midday",6,0.426619047619048,"Friday"
"7",5,"Midday",7,0.429940889550264,"Saturday"
"7",5,"Morning",2,0.136615823412698,"Monday"
"7",5,"Morning",3,0.195402199074074,"Tuesday"
"7",5,"Morning",4,0.249461970899471,"Wednesday"
"7",5,"Morning",5,0.233998015873016,"Thursday"
"7",5,"Morning",6,0.246596560846561,"Friday"
"7",5,"Morning",7,0.305660962301587,"Saturday"
"7",6,"Afternoon",2,0.251157614087302,"Monday"
"7",6,"Afternoon",3,0.282022569444444,"Tuesday"
"7",6,"Afternoon",4,0.283032924107143,"Wednesday"
"7",6,"Afternoon",5,0.412233382936508,"Thursday"
"7",6,"Afternoon",6,0.442918836805556,"Friday"
"7",6,"Afternoon",7,0.516525297619048,"Saturday"
"7",6,"Midday",2,0.313837632275132,"Monday"
"7",6,"Midday",3,0.361237185846561,"Tuesday"
"7",6,"Midday",4,0.293957919973545,"Wednesday"
"7",6,"Midday",5,0.439253472222222,"Thursday"
"7",6,"Midday",6,0.461136739417989,"Friday"
"7",6,"Midday",7,0.480900462962963,"Saturday"
"7",6,"Morning",2,0.225639054232804,"Monday"
"7",6,"Morning",3,0.216557953042328,"Tuesday"
"7",6,"Morning",4,0.197473958333333,"Wednesday"
"7",6,"Morning",5,0.234193121693122,"Thursday"
"7",6,"Morning",6,0.288565228174603,"Friday"
"7",6,"Morning",7,0.244959325396825,"Saturday"
"7",7,"Afternoon",2,0.281734126984127,"Monday"
"7",7,"Afternoon",3,0.298221726190476,"Tuesday"
"7",7,"Afternoon",4,0.34848933531746,"Wednesday"
"7",7,"Afternoon",5,0.272223152281746,"Thursday"
"7",7,"Afternoon",6,0.436586681547619,"Friday"
"7",7,"Afternoon",7,0.41627449156746,"Saturday"
"7",7,"Midday",2,0.311333002645503,"Monday"
"7",7,"Midday",3,0.37194708994709,"Tuesday"
"7",7,"Midday",4,0.442245701058201,"Wednesday"
"7",7,"Midday",5,0.270116567460317,"Thursday"
"7",7,"Midday",6,0.429098048941799,"Friday"
"7",7,"Midday",7,0.426075148809524,"Saturday"
"7",7,"Morning",2,0.211032407407407,"Monday"
"7",7,"Morning",3,0.229659391534392,"Tuesday"
"7",7,"Morning",4,0.241988095238095,"Wednesday"
"7",7,"Morning",5,0.167015955687831,"Thursday"
"7",7,"Morning",6,0.252379712301587,"Friday"
"7",7,"Morning",7,0.174569279100529,"Saturday"
"7",8,"Afternoon",2,0.219058779761905,"Monday"
"7",8,"Afternoon",3,0.31800285218254,"Tuesday"
"7",8,"Afternoon",4,0.413879278273809,"Wednesday"
"7",8,"Afternoon",5,0.371384672619048,"Thursday"
"7",8,"Afternoon",6,0.435562251984127,"Friday"
"7",8,"Afternoon",7,0.444933531746032,"Saturday"
"7",8,"Midday",2,0.300704365079365,"Monday"
"7",8,"Midday",3,0.39213707010582,"Tuesday"
"7",8,"Midday",4,0.473628058862434,"Wednesday"
"7",8,"Midday",5,0.44302414021164,"Thursday"
"7",8,"Midday",6,0.438992724867725,"Friday"
"7",8,"Midday",7,0.488784722222222,"Saturday"
"7",8,"Morning",2,0.222177992724868,"Monday"
"7",8,"Morning",3,0.239546130952381,"Tuesday"
"7",8,"Morning",4,0.249570105820106,"Wednesday"
"7",8,"Morning",5,0.248613425925926,"Thursday"
"7",8,"Morning",6,0.227685846560847,"Friday"
"7",8,"Morning",7,0.250335317460317,"Saturday"
"7",9,"Afternoon",2,0.220862103174603,"Monday"
"7",9,"Afternoon",3,0.327167348710317,"Tuesday"
"7",9,"Afternoon",4,0.351280071924603,"Wednesday"
"7",9,"Afternoon",5,0.371254340277778,"Thursday"
"7",9,"Afternoon",6,0.445207403273809,"Friday"
"7",9,"Afternoon",7,0.518860677083333,"Saturday"
"7",9,"Midday",2,0.244007936507937,"Monday"
"7",9,"Midday",3,0.401303323412698,"Tuesday"
"7",9,"Midday",4,0.437204861111111,"Wednesday"
"7",9,"Midday",5,0.414750744047619,"Thursday"
"7",9,"Midday",6,0.464053406084656,"Friday"
"7",9,"Midday",7,0.518463128306878,"Saturday"
"7",9,"Morning",2,0.175574404761905,"Monday"
"7",9,"Morning",3,0.260425760582011,"Tuesday"
"7",9,"Morning",4,0.316604662698413,"Wednesday"
"7",9,"Morning",5,0.237630208333333,"Thursday"
"7",9,"Morning",6,0.266445519179894,"Friday"
"7",9,"Morning",7,0.26950107473545,"Saturday"
"7",10,"Afternoon",2,0.246295882936508,"Monday"
"7",10,"Afternoon",3,0.321690476190476,"Tuesday"
"7",10,"Afternoon",4,0.326716517857143,"Wednesday"
"7",10,"Afternoon",5,0.344656001984127,"Thursday"
"7",10,"Afternoon",6,0.429945126488095,"Friday"
"7",10,"Afternoon",7,0.485777219742063,"Saturday"
"7",10,"Midday",2,0.273294890873016,"Monday"
"7",10,"Midday",3,0.420044642857143,"Tuesday"
"7",10,"Midday",4,0.371204365079365,"Wednesday"
"7",10,"Midday",5,0.387161044973545,"Thursday"
"7",10,"Midday",6,0.440630373677249,"Friday"
"7",10,"Midday",7,0.494071180555555,"Saturday"
"7",10,"Morning",2,0.163934771825397,"Monday"
"7",10,"Morning",3,0.222594576719577,"Tuesday"
"7",10,"Morning",4,0.24775,"Wednesday"
"7",10,"Morning",5,0.235819113756614,"Thursday"
"7",10,"Morning",6,0.267609126984127,"Friday"
"7",10,"Morning",7,0.224718088624339,"Saturday"
"7",11,"Afternoon",2,0.16370845734127,"Monday"
"7",11,"Afternoon",3,0.304792286706349,"Tuesday"
"7",11,"Afternoon",4,0.301664186507936,"Wednesday"
"7",11,"Afternoon",5,0.249937686011905,"Thursday"
"7",11,"Afternoon",6,0.352925347222222,"Friday"
"7",11,"Afternoon",7,0.516053819444444,"Saturday"
"7",11,"Midday",2,0.197376818783069,"Monday"
"7",11,"Midday",3,0.410600198412698,"Tuesday"
"7",11,"Midday",4,0.398012979497354,"Wednesday"
"7",11,"Midday",5,0.244404348544974,"Thursday"
"7",11,"Midday",6,0.327075066137566,"Friday"
"7",11,"Midday",7,0.473747023809524,"Saturday"
"7",11,"Morning",2,0.130897404100529,"Monday"
"7",11,"Morning",3,0.22903232473545,"Tuesday"
"7",11,"Morning",4,0.26104828042328,"Wednesday"
"7",11,"Morning",5,0.155515459656085,"Thursday"
"7",11,"Morning",6,0.193578703703704,"Friday"
"7",11,"Morning",7,0.208102843915344,"Saturday"
"7",12,"Afternoon",2,0.280967261904762,"Monday"
"7",12,"Afternoon",3,0.239031994047619,"Tuesday"
"7",12,"Afternoon",4,0.206718439980159,"Wednesday"
"7",12,"Afternoon",5,0.331256510416667,"Thursday"
"7",12,"Afternoon",6,0.385345982142857,"Friday"
"7",12,"Afternoon",7,0.441070498511905,"Saturday"
"7",12,"Midday",2,0.279150132275132,"Monday"
"7",12,"Midday",3,0.323085648148148,"Tuesday"
"7",12,"Midday",4,0.271670386904762,"Wednesday"
"7",12,"Midday",5,0.324024057539682,"Thursday"
"7",12,"Midday",6,0.395292658730159,"Friday"
"7",12,"Midday",7,0.332449156746032,"Saturday"
