"cluster","month","day","ave_occupancy","predicted"
4,9,24,0.41286192186527,0.395771269653739
4,9,25,0.452489547785783,0.398408958586762
4,9,26,0.447318303798399,0.396350222641623
4,9,27,0.483865443976874,0.46715699917982
4,9,28,0.495840931177916,0.490536873931167
4,9,30,0.388157081980631,0.350370580987668
4,10,1,0.474792362295523,0.395771269653739
4,10,2,0.461885849697536,0.398408958586762
4,10,3,0.451029357701521,0.396350222641623
4,10,4,0.503383037549668,0.46715699917982
4,10,5,0.495145719506381,0.490536873931167
4,10,7,0.424702834066078,0.350370580987668
4,10,8,0.411180262446225,0.395771269653739
4,10,9,0.430997308792879,0.398408958586762
4,10,10,0.473374567063604,0.396350222641623
4,10,11,0.512653554592202,0.46715699917982
4,10,12,0.555653244426363,0.490536873931167
4,10,14,0.415728524172135,0.350370580987668
4,10,15,0.443829580063222,0.395771269653739
4,10,16,0.450736492066685,0.398408958586762
4,10,17,0.475472538061354,0.396350222641623
4,10,18,0.505257043770398,0.46715699917982
4,10,19,0.525434281893684,0.490536873931167
4,10,21,0.434691521167283,0.350370580987668
4,10,22,0.443438261110222,0.395771269653739
4,10,23,0.472593041524549,0.398408958586762
4,10,24,0.435013745140935,0.396350222641623
4,10,25,0.496672133800339,0.46715699917982
4,10,26,0.552114517246682,0.490536873931167
4,10,28,0.424784095358741,0.350370580987668
4,10,29,0.427169782132308,0.395771269653739
4,10,30,0.454463652879927,0.398408958586762
4,10,31,0.470559804501256,0.396350222641623
4,11,1,0.515858380221027,0.46715699917982
4,11,2,0.589351966366526,0.490536873931167
4,11,4,0.41329643228849,0.350370580987668
4,11,5,0.450050184311404,0.395771269653739
4,11,6,0.438186434068002,0.398408958586762
4,11,7,0.385072733312792,0.396350222641623
4,11,8,0.494825231219746,0.46715699917982
4,11,9,0.5193866312566,0.490536873931167
4,11,11,0,0.350370580987668
4,11,12,0.436650759177316,0.395771269653739
4,11,13,0.436248147644455,0.398408958586762
4,11,14,0.474668269560104,0.396350222641623
4,11,15,0.509743231690059,0.46715699917982
4,11,16,0.559954968753181,0.490536873931167
4,11,18,0.471152106565966,0.350370580987668
4,11,19,0.45648872836236,0.395771269653739
4,11,20,0.442715019559248,0.398408958586762
4,11,21,0.454680898985651,0.396350222641623
4,11,22,0.497522801727789,0.46715699917982
4,11,23,0.582784643563837,0.490536873931167
4,11,25,0.528601987017804,0.350370580987668
4,11,26,0.534504413277176,0.395771269653739
4,11,27,0.590991108634053,0.398408958586762
4,11,28,0,0.396350222641623
4,11,29,0.642510746214952,0.46715699917982
4,11,30,0.610935983126627,0.490536873931167
4,12,2,0.447346458666062,0.350370580987668
4,12,3,0.478368174357911,0.395771269653739
4,12,4,0.512651362668929,0.398408958586762
4,12,5,0.474462176860761,0.396350222641623
4,12,6,0.486815330881347,0.46715699917982
4,12,7,0.589709561365653,0.490536873931167
4,12,9,0.450518590029698,0.350370580987668
4,12,10,0.490027671449986,0.395771269653739
4,12,11,0.486943193780585,0.398408958586762
4,12,12,0.527794283551746,0.396350222641623
4,12,13,0.532834002879068,0.46715699917982
4,12,14,0.610355674869012,0.490536873931167
4,12,16,0.525027166972839,0.350370580987668
4,12,17,0.527219558580747,0.395771269653739
4,12,18,0.544409042340317,0.398408958586762
4,12,19,0.577836869567522,0.396350222641623
4,12,20,0.589347921130729,0.46715699917982
4,12,21,0.607033079586367,0.490536873931167
4,12,23,0.656224625984797,0.350370580987668
4,12,24,0.376954875631254,0.395771269653739
4,12,25,0,0.398408958586762
4,12,26,0.451364287806339,0.396350222641623
4,12,27,0.490108581828542,0.46715699917982
4,12,28,0.518233699240407,0.490536873931167
4,12,30,0.5173217822054,0.350370580987668
4,12,31,0.40143501641402,0.395771269653739
5,1,1,0.00637744200244201,0.364405092834093
5,1,2,0.371879588665303,0.403827167423447
5,1,3,0.483271211262283,0.403983604950027
5,1,4,0.433435689641047,0.401863705682296
5,1,5,0.47031817554139,0.455950208799573
5,1,6,0.250599166045595,0.308522633745925
5,1,8,0.414800260916332,0.364405092834093
5,1,9,0.418726055690341,0.403827167423447
5,1,10,0.450146985950557,0.403983604950027
5,1,11,0.42386296904154,0.401863705682296
5,1,12,0.503327158952159,0.455950208799573
5,1,13,0.290942666790881,0.308522633745925
5,1,15,0,0.364405092834093
5,1,16,0.537490389901104,0.403827167423447
5,1,17,0.500774120059834,0.403983604950027
5,1,18,0.420610890432319,0.401863705682296
5,1,19,0.510297034314891,0.455950208799573
5,1,20,0.266185434935435,0.308522633745925
5,1,22,0.528770911628054,0.364405092834093
5,1,23,0.517804551599194,0.403827167423447
5,1,24,0.5049196719286,0.403983604950027
5,1,25,0.507777008044865,0.401863705682296
5,1,26,0.546535888053745,0.455950208799573
5,1,27,0.337015595185238,0.308522633745925
5,1,29,0.548572441117084,0.364405092834093
5,1,30,0.554017908348265,0.403827167423447
5,1,31,0.543368595690024,0.403983604950027
5,2,1,0.446145894449466,0.401863705682296
5,2,2,0.512655884129098,0.455950208799573
5,2,3,0.343535249472749,0.308522633745925
5,2,5,0.5139259004884,0.364405092834093
5,2,6,0.467014931166717,0.403827167423447
5,2,7,0.460195033141462,0.403983604950027
5,2,8,0.462874465151251,0.401863705682296
5,2,9,0.496022849504992,0.455950208799573
5,2,10,0.375652789670647,0.308522633745925
5,2,12,0.455698866279223,0.364405092834093
5,2,13,0.472457540805755,0.403827167423447
5,2,14,0.511460936550222,0.403983604950027
5,2,15,0.499223068598069,0.401863705682296
5,2,16,0.542232754018468,0.455950208799573
5,2,17,0.409546572805501,0.308522633745925
5,2,19,0.345585206790564,0.364405092834093
5,2,20,0.511767727973085,0.403827167423447
5,2,21,0.478385886600172,0.403983604950027
5,2,22,0.508774753685468,0.401863705682296
5,2,23,0.513323526671741,0.455950208799573
5,2,24,0.374385865457294,0.308522633745925
5,2,26,0.481027101205673,0.364405092834093
5,2,27,0.473305687368187,0.403827167423447
5,2,28,0.476801763051763,0.403983604950027
5,2,29,0.540069036452965,0.401863705682296
5,3,1,0.558065130966917,0.455950208799573
5,3,2,0.434405997441712,0.308522633745925
5,3,4,0.510434208648494,0.364405092834093
5,3,5,0.470079011596869,0.403827167423447
5,3,6,0.463376327706685,0.403983604950027
5,3,7,0.468208795173081,0.401863705682296
5,3,8,0.525395626199198,0.455950208799573
5,3,9,0.370142260186903,0.308522633745925
5,3,11,0.472952999381571,0.364405092834093
5,3,12,0.466647228432943,0.403827167423447
5,3,13,0.481008262570763,0.403983604950027
5,3,14,0.48383284869892,0.401863705682296
5,3,15,0.515985063217206,0.455950208799573
5,3,16,0.351591566502281,0.308522633745925
5,3,18,0.456035351883566,0.364405092834093
5,3,19,0.447718815575958,0.403827167423447
5,3,20,0.494861647942005,0.403983604950027
5,3,21,0.503994251449609,0.401863705682296
5,3,22,0.509884188232402,0.455950208799573
5,3,23,0.330764034246177,0.308522633745925
5,3,25,0,0.364405092834093
5,3,26,0,0.403827167423447
5,3,27,0.00112179487179487,0.403983604950027
5,3,28,0.0086692143835001,0.401863705682296
5,3,29,0.306895460690104,0.455950208799573
5,3,30,0.119636459770388,0.308522633745925
5,4,1,0.270855439203654,0.364405092834093
5,4,2,0.489940243288458,0.403827167423447
5,4,3,0.462326025495668,0.403983604950027
5,4,4,0.4807450998076,0.401863705682296
5,4,5,0.520731561758347,0.455950208799573
5,4,6,0.387678473973117,0.308522633745925
5,4,8,0.432735561396276,0.364405092834093
5,4,9,0.448390868390868,0.403827167423447
5,4,10,0.466636718109932,0.403983604950027
5,4,11,0.510077584452584,0.401863705682296
5,4,12,0.504886669217026,0.455950208799573
5,4,13,0.337149290854648,0.308522633745925
5,4,15,0.486543995026138,0.364405092834093
5,4,16,0.462397488424274,0.403827167423447
5,4,17,0.476991508821866,0.403983604950027
5,4,18,0.467515556533414,0.401863705682296
5,4,19,0.511834081923368,0.455950208799573
5,4,20,0.325919744937602,0.308522633745925
5,4,22,0.441277502259645,0.364405092834093
5,4,23,0.429029142154142,0.403827167423447
5,4,24,0.453933867058867,0.403983604950027
5,4,25,0.465775560418418,0.401863705682296
5,4,26,0.525456750590679,0.455950208799573
5,4,27,0.364111957817315,0.308522633745925
5,4,29,0.45720609417038,0.364405092834093
5,4,30,0.43245985165628,0.403827167423447
5,5,1,0.448163714592286,0.403983604950027
5,5,2,0.460893185848543,0.401863705682296
5,5,3,0.494672182975754,0.455950208799573
5,5,4,0.344145461020461,0.308522633745925
5,5,6,0.439136777574278,0.364405092834093
5,5,7,0.433780812441527,0.403827167423447
5,5,8,0.430028138197781,0.403983604950027
5,5,9,0.426379220977435,0.401863705682296
5,5,10,0.508375619089905,0.455950208799573
5,5,11,0.334976187833331,0.308522633745925
5,5,13,0.399174378861879,0.364405092834093
5,5,14,0.364615435820793,0.403827167423447
5,5,15,0.44666073179466,0.403983604950027
5,5,16,0.463693231371803,0.401863705682296
5,5,17,0.454493266323623,0.455950208799573
5,5,18,0.330189215546358,0.308522633745925
5,5,20,0.42811383722098,0.364405092834093
5,5,21,0.427911303313089,0.403827167423447
5,5,22,0.436249083258012,0.403983604950027
5,5,23,0.468626542108685,0.401863705682296
5,5,24,0.500645455734741,0.455950208799573
5,5,25,0.406203117319189,0.308522633745925
5,5,27,0,0.364405092834093
5,5,28,0.428415863237292,0.403827167423447
5,5,29,0.429398131630274,0.403983604950027
5,5,30,0.426213735008378,0.401863705682296
5,5,31,0.477116416982488,0.455950208799573
5,6,1,0.31075163427842,0.308522633745925
5,6,3,0.437111388941746,0.364405092834093
5,6,4,0.440880496817997,0.403827167423447
5,6,5,0.445815545235188,0.403983604950027
5,6,6,0.44273838099731,0.401863705682296
5,6,7,0.47751152617224,0.455950208799573
5,6,8,0.319771774191417,0.308522633745925
5,6,10,0.429046902171902,0.364405092834093
5,6,11,0.405798966245395,0.403827167423447
5,6,12,0.435162790252076,0.403983604950027
5,6,13,0.427209402700474,0.401863705682296
5,6,14,0.461740341338556,0.455950208799573
5,6,15,0.312204951133523,0.308522633745925
5,6,17,0.386424121513407,0.364405092834093
5,6,18,0.4074293860901,0.403827167423447
5,6,19,0,0.403983604950027
5,6,20,0.461877180359323,0.401863705682296
5,6,21,0.462110293806722,0.455950208799573
5,6,22,0.304129451897309,0.308522633745925
5,6,24,0.442579128873772,0.364405092834093
5,6,25,0.395740905919477,0.403827167423447
5,6,26,0.422192985585843,0.403983604950027
5,6,27,0.399858284902928,0.401863705682296
5,6,28,0.440946295767724,0.455950208799573
5,6,29,0.383655213833785,0.308522633745925
5,7,1,0.395851813530385,0.364405092834093
5,7,2,0.385973497402069,0.403827167423447
5,7,3,0.458324573904931,0.403983604950027
5,7,4,0,0.401863705682296
5,7,5,0.446453212792498,0.455950208799573
5,7,6,0.303348209330352,0.308522633745925
5,7,8,0.427282097862455,0.364405092834093
5,7,9,0.416027879197522,0.403827167423447
5,7,10,0.41802099190492,0.403983604950027
5,7,11,0.43311716722431,0.401863705682296
5,7,12,0.460050247371676,0.455950208799573
5,7,13,0.273689011055082,0.308522633745925
5,7,15,0.401563532367104,0.364405092834093
5,7,16,0.386913584101084,0.403827167423447
5,7,17,0.445558755067684,0.403983604950027
5,7,18,0.417541742318528,0.401863705682296
5,7,19,0.473095913676271,0.455950208799573
5,7,20,0.277635342501414,0.308522633745925
5,7,22,0.427197164607879,0.364405092834093
5,7,23,0.391007915695416,0.403827167423447
5,7,24,0.394760632885633,0.403983604950027
5,7,25,0.409603675094746,0.401863705682296
5,7,26,0.437670733697519,0.455950208799573
5,7,27,0.300943208577137,0.308522633745925
5,7,29,0.382413528931386,0.364405092834093
5,7,30,0.408621195272981,0.403827167423447
5,7,31,0.41209962160855,0.403983604950027
5,8,1,0.404908894016037,0.401863705682296
5,8,2,0.435768084428799,0.455950208799573
5,8,3,0.252798362351934,0.308522633745925
5,8,5,0.373052174346817,0.364405092834093
5,8,6,0.383638809933453,0.403827167423447
5,8,7,0.399402735161664,0.403983604950027
5,8,8,0.418056842297914,0.401863705682296
5,8,9,0.458393542634614,0.455950208799573
5,8,10,0.283541802113231,0.308522633745925
5,8,12,0.439683330888688,0.364405092834093
5,8,13,0.402819217819218,0.403827167423447
5,8,14,0.418510391724677,0.403983604950027
5,8,15,0.458209371646872,0.401863705682296
5,8,16,0.426242557046128,0.455950208799573
5,8,17,0.312113077068434,0.308522633745925
5,8,19,0.389218645111502,0.364405092834093
5,8,20,0.389578442390942,0.403827167423447
5,8,21,0.442413003663004,0.403983604950027
5,8,22,0.385877787886716,0.401863705682296
5,8,23,0.426279378690093,0.455950208799573
5,8,24,0.279428919294991,0.308522633745925
5,8,26,0.397274768881912,0.364405092834093
5,8,27,0.365447158661444,0.403827167423447
5,8,28,0.397623081283796,0.403983604950027
5,8,29,0.388580331705332,0.401863705682296
5,8,30,0.440054692331478,0.455950208799573
5,8,31,0.282985417360417,0.308522633745925
5,9,2,0.000396825396825398,0.364405092834093
5,9,3,0.410859623181052,0.403827167423447
5,9,4,0.415754571156357,0.403983604950027
5,9,5,0.407896229101586,0.401863705682296
5,9,6,0.429794839750197,0.455950208799573
5,9,7,0.354732739152382,0.308522633745925
5,9,9,0.417506161166875,0.364405092834093
5,9,10,0.411153725573368,0.403827167423447
5,9,11,0.422913192957836,0.403983604950027
5,9,12,0.421017244990459,0.401863705682296
5,9,13,0.471395281305996,0.455950208799573
5,9,14,0.336554746510104,0.308522633745925
5,9,16,0.385931741869242,0.364405092834093
5,9,17,0.371505647130647,0.403827167423447
5,9,18,0.392657730827374,0.403983604950027
5,9,19,0.416406496942211,0.401863705682296
5,9,20,0.429744997066426,0.455950208799573
5,9,21,0.315938747099461,0.308522633745925
5,9,23,0.37867218099361,0.364405092834093
5,9,24,0.414408230658231,0.403827167423447
5,9,25,0.377688345054416,0.403983604950027
5,9,26,0.427636799377871,0.401863705682296
5,9,27,0.422143261830762,0.455950208799573
5,9,28,0.326225480868338,0.308522633745925
5,9,30,0.39051476466655,0.364405092834093
5,10,1,0.383561020659235,0.403827167423447
5,10,2,0.385033846774918,0.403983604950027
5,10,3,0.421974810903382,0.401863705682296
5,10,4,0.475332712921999,0.455950208799573
5,10,5,0.276934370193299,0.308522633745925
5,10,7,0.410327367738082,0.364405092834093
5,10,8,0.397406077718578,0.403827167423447
5,10,9,0.411242743698101,0.403983604950027
5,10,10,0.447809029594744,0.401863705682296
5,10,11,0.513053908723551,0.455950208799573
5,10,12,0.422111354254211,0.308522633745925
5,10,14,0.325904150413079,0.364405092834093
5,10,15,0.475264269460698,0.403827167423447
5,10,16,0.425618718252647,0.403983604950027
5,10,17,0.450919794491223,0.401863705682296
5,10,18,0.460705451955452,0.455950208799573
5,10,19,0.309775038123252,0.308522633745925
5,10,21,0.38489673190566,0.364405092834093
5,10,22,0.373226058002844,0.403827167423447
5,10,23,0.470904082689797,0.403983604950027
5,10,24,0.418643638107924,0.401863705682296
5,10,25,0.450125867849082,0.455950208799573
5,10,26,0.322494250128179,0.308522633745925
5,10,28,0.415637307467665,0.364405092834093
5,10,29,0.414382512328941,0.403827167423447
5,10,30,0.38986454187347,0.403983604950027
5,10,31,0.429619035065464,0.401863705682296
5,11,1,0.498719050460122,0.455950208799573
5,11,2,0.409439510555582,0.308522633745925
5,11,4,0.40486960955711,0.364405092834093
5,11,5,0.419266821141821,0.403827167423447
5,11,6,0.439011699279556,0.403983604950027
5,11,7,0.417551847953634,0.401863705682296
5,11,8,0.446191140208997,0.455950208799573
5,11,9,0.27710372960373,0.308522633745925
5,11,11,0,0.364405092834093
5,11,12,0.456016947668733,0.403827167423447
5,11,13,0.429445724579653,0.403983604950027
5,11,14,0.433524165979523,0.401863705682296
5,11,15,0.433598321321536,0.455950208799573
5,11,16,0.277212129801416,0.308522633745925
5,11,18,0.395095456791885,0.364405092834093
5,11,19,0.445662104099604,0.403827167423447
5,11,20,0.431559460711246,0.403983604950027
5,11,21,0.414090856233713,0.401863705682296
5,11,22,0.461755572469858,0.455950208799573
5,11,23,0.194999935580293,0.308522633745925
5,11,25,0.518854944658516,0.364405092834093
5,11,26,0.587775680007823,0.403827167423447
5,11,27,0.5104401567348,0.403983604950027
5,11,28,0,0.401863705682296
5,11,29,0.396400406802193,0.455950208799573
5,11,30,0.405477767933125,0.308522633745925
5,12,2,0.424694667105381,0.364405092834093
5,12,3,0.43129535312571,0.403827167423447
5,12,4,0.444177841008198,0.403983604950027
5,12,5,0.426317853773211,0.401863705682296
5,12,6,0.454844713817928,0.455950208799573
5,12,7,0.33157227692942,0.308522633745925
5,12,9,0.415950357512857,0.364405092834093
5,12,10,0.435792819944606,0.403827167423447
5,12,11,0.425059183541326,0.403983604950027
5,12,12,0.44766428677143,0.401863705682296
5,12,13,0.498263399959828,0.455950208799573
5,12,14,0.300630716836074,0.308522633745925
5,12,16,0.441793763445549,0.364405092834093
5,12,17,0.485119088913732,0.403827167423447
5,12,18,0.461455303955304,0.403983604950027
5,12,19,0.451006103684675,0.401863705682296
5,12,20,0.485189256841043,0.455950208799573
5,12,21,0.337607144839288,0.308522633745925
5,12,23,0.494384918983133,0.364405092834093
5,12,24,0.180385829448329,0.403827167423447
5,12,25,0,0.403983604950027
5,12,26,0.396998117623118,0.401863705682296
5,12,27,0.471920354777498,0.455950208799573
5,12,28,0.305388573067145,0.308522633745925
5,12,30,0.439284767811554,0.364405092834093
5,12,31,0.304080634973492,0.403827167423447
6,1,1,0,0.186317594621865
6,1,2,0.168442317486435,0.206243091610632
6,1,3,0.213722090817679,0.200961660273101
6,1,4,0.207226199046052,0.196963328825061
6,1,5,0.242271570341423,0.245994643410171
6,1,6,0.295553974212062,0.293216700369674
6,1,8,0.139529922691687,0.186317594621865
6,1,9,0.213135369532428,0.206243091610632
6,1,10,0.207182855951238,0.200961660273101
6,1,11,0.139376789468701,0.196963328825061
6,1,12,0.221119423876777,0.245994643410171
6,1,13,0.234662190342337,0.293216700369674
6,1,15,0,0.186317594621865
6,1,16,0.200446379600791,0.206243091610632
6,1,17,0.205338391183979,0.200961660273101
6,1,18,0.207479181357858,0.196963328825061
6,1,19,0.248996159069688,0.245994643410171
6,1,20,0.263204416090445,0.293216700369674
6,1,22,0.231696528553146,0.186317594621865
6,1,23,0.221211090788297,0.206243091610632
6,1,24,0.205627140424935,0.200961660273101
6,1,25,0.212752641557789,0.196963328825061
6,1,26,0.263265129478365,0.245994643410171
6,1,27,0.327449537798803,0.293216700369674
6,1,29,0.226969423550306,0.186317594621865
6,1,30,0.227010340558135,0.206243091610632
6,1,31,0.214236976259035,0.200961660273101
6,2,1,0.253972549101226,0.196963328825061
6,2,2,0.280192124052418,0.245994643410171
6,2,3,0.256910493509758,0.293216700369674
6,2,5,0.283537895927602,0.186317594621865
6,2,6,0.265678912590677,0.206243091610632
6,2,7,0.243671724517313,0.200961660273101
6,2,8,0.242603479037303,0.196963328825061
6,2,9,0.341178592649181,0.245994643410171
6,2,10,0.277903362976892,0.293216700369674
6,2,12,0.23255303928098,0.186317594621865
6,2,13,0.286091802396949,0.206243091610632
6,2,14,0.265716383289913,0.200961660273101
6,2,15,0.246262826226062,0.196963328825061
6,2,16,0.26210477022977,0.245994643410171
6,2,17,0.336263807679249,0.293216700369674
6,2,19,0.243707766906296,0.186317594621865
6,2,20,0.227806178706914,0.206243091610632
6,2,21,0.219530402195843,0.200961660273101
6,2,22,0.225217419426978,0.196963328825061
6,2,23,0.271666483026777,0.245994643410171
6,2,24,0.380020526858762,0.293216700369674
6,2,26,0.24955265731001,0.186317594621865
6,2,27,0.224224770327712,0.206243091610632
6,2,28,0.234676161257044,0.200961660273101
6,2,29,0.23702725379196,0.196963328825061
6,3,1,0.271909703858233,0.245994643410171
6,3,2,0.353834643705967,0.293216700369674
6,3,4,0.221258100559571,0.186317594621865
6,3,5,0.236141052574876,0.206243091610632
6,3,6,0.245584413543972,0.200961660273101
6,3,7,0.231015989729225,0.196963328825061
6,3,8,0.260451986738751,0.245994643410171
6,3,9,0.279199821828498,0.293216700369674
6,3,11,0.233389612838142,0.186317594621865
6,3,12,0.253356420948333,0.206243091610632
6,3,13,0.256125086106704,0.200961660273101
6,3,14,0.269048506640418,0.196963328825061
6,3,15,0.327450800833154,0.245994643410171
6,3,16,0.336710042408572,0.293216700369674
6,3,18,0.258001671531083,0.186317594621865
6,3,19,0.26933059383427,0.206243091610632
6,3,20,0.262106629073541,0.200961660273101
6,3,21,0.243919571033542,0.196963328825061
6,3,22,0.26048520311388,0.245994643410171
6,3,23,0.319726915241621,0.293216700369674
6,3,25,0,0.186317594621865
6,3,26,0,0.206243091610632
6,3,27,0,0.200961660273101
6,3,28,0.00466999299719888,0.196963328825061
6,3,29,0.217402607604813,0.245994643410171
6,3,30,0.244844152987535,0.293216700369674
6,4,1,0.151105391748774,0.186317594621865
6,4,2,0.216928471854942,0.206243091610632
6,4,3,0.240334971401148,0.200961660273101
6,4,4,0.267887165938637,0.196963328825061
6,4,5,0.271749824929972,0.245994643410171
6,4,6,0.308837730896554,0.293216700369674
6,4,8,0.197975884409708,0.186317594621865
6,4,9,0.237387842957696,0.206243091610632
6,4,10,0.232520637042696,0.200961660273101
6,4,11,0.242574629210659,0.196963328825061
6,4,12,0.314872796729414,0.245994643410171
6,4,13,0.376617236929737,0.293216700369674
6,4,15,0.245318360152919,0.186317594621865
6,4,16,0.222925283458372,0.206243091610632
6,4,17,0.236263915822739,0.200961660273101
6,4,18,0.240528556410909,0.196963328825061
6,4,19,0.253663521935581,0.245994643410171
6,4,20,0.337962162429074,0.293216700369674
6,4,22,0.223884102009102,0.186317594621865
6,4,23,0.235011171426613,0.206243091610632
6,4,24,0.22816261965159,0.200961660273101
6,4,25,0.184129306151365,0.196963328825061
6,4,26,0.243136140819964,0.245994643410171
6,4,27,0.276769160169895,0.293216700369674
6,4,29,0.18111941979589,0.186317594621865
6,4,30,0.206297644349115,0.206243091610632
6,5,1,0.210163072221896,0.200961660273101
6,5,2,0.232057482958218,0.196963328825061
6,5,3,0.258845915114297,0.245994643410171
6,5,4,0.331193842921784,0.293216700369674
6,5,6,0.200262568314039,0.186317594621865
6,5,7,0.214784729159729,0.206243091610632
6,5,8,0.218268526816321,0.200961660273101
6,5,9,0.235237827940034,0.196963328825061
6,5,10,0.279277764718941,0.245994643410171
6,5,11,0.301815776135629,0.293216700369674
6,5,13,0.207212377083701,0.186317594621865
6,5,14,0.180819688889542,0.206243091610632
6,5,15,0.195305105433782,0.200961660273101
6,5,16,0.225498006895066,0.196963328825061
6,5,17,0.200239523548347,0.245994643410171
6,5,18,0.3006813121519,0.293216700369674
6,5,20,0.202453086129557,0.186317594621865
6,5,21,0.179564314362109,0.206243091610632
6,5,22,0.200625273419391,0.200961660273101
6,5,23,0.206797924297924,0.196963328825061
6,5,24,0.261311596899832,0.245994643410171
6,5,25,0.242790475455917,0.293216700369674
6,5,27,0,0.186317594621865
6,5,28,0.184264546727782,0.206243091610632
6,5,29,0.185533690166043,0.200961660273101
6,5,30,0.2116041474865,0.196963328825061
6,5,31,0.221089994564259,0.245994643410171
6,6,1,0.253937643239114,0.293216700369674
6,6,3,0.213042174328939,0.186317594621865
6,6,4,0.242834279690897,0.206243091610632
6,6,5,0.243557647417942,0.200961660273101
6,6,6,0.196077133650663,0.196963328825061
6,6,7,0.208140913416649,0.245994643410171
6,6,8,0.249735240249946,0.293216700369674
6,6,10,0.187180244183921,0.186317594621865
6,6,11,0.203252164502165,0.206243091610632
6,6,12,0.201467350051909,0.200961660273101
6,6,13,0.207110334518423,0.196963328825061
6,6,14,0.249776742864978,0.245994643410171
6,6,15,0.234368546078105,0.293216700369674
6,6,17,0.189546195226342,0.186317594621865
6,6,18,0.192893285227844,0.206243091610632
6,6,19,0,0.200961660273101
6,6,20,0.208749834724099,0.196963328825061
6,6,21,0.248760461352373,0.245994643410171
6,6,22,0.24837066528243,0.293216700369674
6,6,24,0.196639738937533,0.186317594621865
6,6,25,0.163201683936978,0.206243091610632
6,6,26,0.188086668233727,0.200961660273101
6,6,27,0.189076654554596,0.196963328825061
6,6,28,0.208364166470784,0.245994643410171
6,6,29,0.202875247709807,0.293216700369674
6,7,1,0.209211401343754,0.186317594621865
6,7,2,0.176050301822361,0.206243091610632
6,7,3,0.219719755326373,0.200961660273101
6,7,4,0,0.196963328825061
6,7,5,0.223468088284265,0.245994643410171
6,7,6,0.28184017167473,0.293216700369674
6,7,8,0.195605087314646,0.186317594621865
6,7,9,0.198095360521831,0.206243091610632
6,7,10,0.201165472599296,0.200961660273101
6,7,11,0.191180263772176,0.196963328825061
6,7,12,0.221668658139246,0.245994643410171
6,7,13,0.244474649125384,0.293216700369674
6,7,15,0.184654444819886,0.186317594621865
6,7,16,0.165914224664225,0.206243091610632
6,7,17,0.20447840150046,0.200961660273101
6,7,18,0.178558606426254,0.196963328825061
6,7,19,0.226759931245225,0.245994643410171
6,7,20,0.240959004231063,0.293216700369674
6,7,22,0.20708643276658,0.186317594621865
6,7,23,0.1948377113083,0.206243091610632
6,7,24,0.183297037929391,0.200961660273101
6,7,25,0.197091884830855,0.196963328825061
6,7,26,0.222971603559839,0.245994643410171
6,7,27,0.249008797574974,0.293216700369674
6,7,29,0.158425669510228,0.186317594621865
6,7,30,0.178602988106665,0.206243091610632
6,7,31,0.201004920324773,0.200961660273101
6,8,1,0.198236230681084,0.196963328825061
6,8,2,0.21865892277657,0.245994643410171
6,8,3,0.317817605188929,0.293216700369674
6,8,5,0.20810654215066,0.186317594621865
6,8,6,0.188303200067906,0.206243091610632
6,8,7,0.211745931764314,0.200961660273101
6,8,8,0.170436589554237,0.196963328825061
6,8,9,0.219396087980647,0.245994643410171
6,8,10,0.262088556867969,0.293216700369674
6,8,12,0.206745033969299,0.186317594621865
6,8,13,0.20384761684394,0.206243091610632
6,8,14,0.185942911255411,0.200961660273101
6,8,15,0.186485073341691,0.196963328825061
6,8,16,0.208129107412196,0.245994643410171
6,8,17,0.257318790278349,0.293216700369674
6,8,19,0.209766799785182,0.186317594621865
6,8,20,0.20051060663193,0.206243091610632
6,8,21,0.205793805867335,0.200961660273101
6,8,22,0.18446029868824,0.196963328825061
6,8,23,0.21617573806912,0.245994643410171
6,8,24,0.283279057543763,0.293216700369674
6,8,26,0.182115821270233,0.186317594621865
6,8,27,0.175410373939786,0.206243091610632
6,8,28,0.201938943409532,0.200961660273101
6,8,29,0.181088300996389,0.196963328825061
6,8,30,0.225235893599864,0.245994643410171
6,8,31,0.268434880070909,0.293216700369674
6,9,2,0,0.186317594621865
6,9,3,0.223161787150758,0.206243091610632
6,9,4,0.1987602879147,0.200961660273101
6,9,5,0.208588154084478,0.196963328825061
6,9,6,0.251996330875007,0.245994643410171
6,9,7,0.312586098541981,0.293216700369674
6,9,9,0.208851907896026,0.186317594621865
6,9,10,0.205485113334378,0.206243091610632
6,9,11,0.191800580954993,0.200961660273101
6,9,12,0.190909747931807,0.196963328825061
6,9,13,0.290408296768591,0.245994643410171
6,9,14,0.311409505527153,0.293216700369674
6,9,16,0.184062430624931,0.186317594621865
6,9,17,0.205301797875327,0.206243091610632
6,9,18,0.194705321231057,0.200961660273101
6,9,19,0.176839767666974,0.196963328825061
6,9,20,0.240677606707018,0.245994643410171
6,9,21,0.267092958103987,0.293216700369674
6,9,23,0.169789548686608,0.186317594621865
6,9,24,0.197307841260047,0.206243091610632
6,9,25,0.195677014978486,0.200961660273101
6,9,26,0.17990571315939,0.196963328825061
6,9,27,0.249703586854322,0.245994643410171
6,9,28,0.244694637470373,0.293216700369674
6,9,30,0.175245889731184,0.186317594621865
6,10,1,0.2031654293419,0.206243091610632
6,10,2,0.216558229352347,0.200961660273101
6,10,3,0.20320042294307,0.196963328825061
6,10,4,0.243362607572166,0.245994643410171
6,10,5,0.279972556038733,0.293216700369674
6,10,7,0.197996647959883,0.186317594621865
